Subject,TrialList,TrialList.Number,Exp.Number,Prime,PrimeType,PrefixClass,fPrimeMorpheme,PrimeAsp,fPrime,letPrime,Target,TargetAsp,fTarget,fTargetStem,letTarget,Target.RT,Target.ACC,Blank2.RT,Blank2.ACC
26,1,98,95,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,61,1
27,2,98,76,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,525,1
28,3,98,17,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,439,1
29,1,98,102,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,479,1
30,2,98,63,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,1071,1
31,3,98,38,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,572,1
32,1,98,15,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,576,1
34,3,98,76,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,768,1
35,1,98,59,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,369,1
36,2,98,16,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,523,1
39,1,98,50,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,251,1
40,2,98,62,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,369,1
41,1,98,90,питать,filler,,,I,13.2,6,прякать,I,,,6,0,0,190,1
1,1,57,73,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,110,1
2,3,57,61,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,487,1
5,1,57,54,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,83,1
6,3,57,59,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,485,1
8,3,57,39,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,1014,1
9,1,57,94,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,172,1
10,3,57,42,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,363,1
13,1,57,14,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,338,1
15,3,57,80,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,165,1
16,1,57,48,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,33,1
17,2,57,90,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,15,1
18,3,57,26,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,28,1
19,2,57,20,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,1038,1
20,3,57,89,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,200,1
21,2,57,58,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,475,1
22,3,57,25,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,443,1
23,1,57,9,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,611,1
24,2,57,71,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,329,1
27,2,57,12,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,372,1
28,3,57,68,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,949,1
29,1,57,87,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,421,1
30,2,57,94,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,354,1
31,3,57,74,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,247,1
32,1,57,34,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,492,1
33,2,57,56,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,430,1
34,3,57,99,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,506,1
35,1,57,93,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,365,1
37,1,57,15,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,378,1
39,1,57,72,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,294,1
40,2,57,1,пихнуть,filler-nu,,,P,2.0,7,пигать,I,,,6,0,0,509,1
1,1,10,5,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,333,1
5,1,10,102,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,28,1
9,1,10,55,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,126,1
11,1,10,7,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,100,1
13,1,10,54,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,176,1
23,1,10,100,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,174,1
26,1,10,103,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,114,1
29,1,10,61,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,403,1
32,1,10,82,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,162,1
35,1,10,33,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,286,1
39,1,10,59,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,353,1
41,1,10,42,плескать,unrel,,,I,2.3,8,мазать,I,5.9,,6,0,0,438,1
14,2,25,54,плотничать,unrel,,,I,0.5,10,громыхать,I,3.3,,9,0,0,216,1
17,2,25,79,плотничать,unrel,,,I,0.5,10,громыхать,I,3.3,,9,0,0,79,1
19,2,25,10,плотничать,unrel,,,I,0.5,10,громыхать,I,3.3,,9,0,0,777,1
21,2,25,92,плотничать,unrel,,,I,0.5,10,громыхать,I,3.3,,9,0,0,679,1
24,2,25,88,плотничать,unrel,,,I,0.5,10,громыхать,I,3.3,,9,0,0,444,1
27,2,25,34,плотничать,unrel,,,I,0.5,10,громыхать,I,3.3,,9,0,0,459,1
30,2,25,21,плотничать,unrel,,,I,0.5,10,громыхать,I,3.3,,9,0,0,388,1
33,2,25,90,плотничать,unrel,,,I,0.5,10,громыхать,I,3.3,,9,0,0,81,1
40,2,25,97,плотничать,unrel,,,I,0.5,10,громыхать,I,3.3,,9,0,0,391,1
1,1,18,20,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,28,1
7,1,18,62,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,3,1
9,1,18,58,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,17,1
11,1,18,28,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,119,1
13,1,18,74,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,45,1
23,1,18,30,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,155,1
29,1,18,60,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,393,1
32,1,18,104,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,29,1
35,1,18,5,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,117,1
39,1,18,4,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,530,1
41,1,18,41,погибать,unrel,,,I,14.7,8,хлопать,I,20.2,,7,0,0,135,1
14,2,32,57,познавать,suffix-va,,,I,6.3,9,познать,P,11.9,,7,0,0,19,1
19,2,32,18,познавать,suffix-va,,,I,6.3,9,познать,P,11.9,,7,0,0,256,1
21,2,32,16,познавать,suffix-va,,,I,6.3,9,познать,P,11.9,,7,0,0,338,1
24,2,32,64,познавать,suffix-va,,,I,6.3,9,познать,P,11.9,,7,0,0,165,1
27,2,32,44,познавать,suffix-va,,,I,6.3,9,познать,P,11.9,,7,0,0,614,1
30,2,32,78,познавать,suffix-va,,,I,6.3,9,познать,P,11.9,,7,0,0,706,1
33,2,32,10,познавать,suffix-va,,,I,6.3,9,познать,P,11.9,,7,0,0,42,1
36,2,32,17,познавать,suffix-va,,,I,6.3,9,познать,P,11.9,,7,0,0,201,1
40,2,32,36,познавать,suffix-va,,,I,6.3,9,познать,P,11.9,,7,0,0,145,1
1,1,45,84,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,228,1
2,3,45,83,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,187,1
6,3,45,33,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,313,1
7,1,45,92,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,95,1
9,1,45,86,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,358,1
10,3,45,50,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,248,1
11,1,45,50,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,148,1
13,1,45,37,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,19,1
14,2,45,55,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,143,1
15,3,45,15,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,271,1
16,1,45,22,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,42,1
19,2,45,57,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,457,1
20,3,45,68,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,98,1
21,2,45,38,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,408,1
22,3,45,54,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,130,1
23,1,45,21,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,206,1
24,2,45,46,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,195,1
27,2,45,45,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,561,1
29,1,45,51,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,212,1
30,2,45,19,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,1140,1
31,3,45,85,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,105,1
32,1,45,45,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,161,1
33,2,45,73,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,69,1
34,3,45,96,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,494,1
35,1,45,63,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,670,1
36,2,45,20,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,13,1
39,1,45,86,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,228,1
40,2,45,3,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,134,1
41,1,45,40,поминать,balance,,,I,7.5,8,величать,I,3.6,,8,0,0,168,1
1,1,16,35,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,221,1
5,1,16,34,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,229,1
7,1,16,88,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,166,1
11,1,16,17,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,393,1
13,1,16,85,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,288,1
23,1,16,88,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,207,1
26,1,16,77,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,45,1
32,1,16,11,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,397,1
35,1,16,46,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,416,1
39,1,16,7,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,625,1
41,1,16,43,поощрять,unrel,,,I,8.0,8,швырять,I,7.7,,7,0,0,291,1
2,3,9,75,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,428,1
4,3,9,45,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,328,1
6,3,9,76,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,416,1
8,3,9,7,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,283,1
10,3,9,68,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,158,1
12,3,9,99,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,557,1
15,3,9,31,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,87,1
18,3,9,70,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,104,1
20,3,9,48,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,122,1
22,3,9,84,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,159,1
28,3,9,47,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,37,1
31,3,9,62,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,99,1
34,3,9,55,попрать,unrel,,,P,2.10,7,лизать,I,4.5,,6,0,0,444,1
19,2,37,7,постареть,unrel,,,P,8.4,9,одолеть,P,11.0,,7,0,0,1770,1
21,2,37,6,постареть,unrel,,,P,8.4,9,одолеть,P,11.0,,7,0,0,847,1
24,2,37,91,постареть,unrel,,,P,8.4,9,одолеть,P,11.0,,7,0,0,383,1
27,2,37,89,постареть,unrel,,,P,8.4,9,одолеть,P,11.0,,7,0,0,445,1
30,2,37,103,постареть,unrel,,,P,8.4,9,одолеть,P,11.0,,7,0,0,491,1
33,2,37,94,постареть,unrel,,,P,8.4,9,одолеть,P,11.0,,7,0,0,147,1
36,2,37,96,постареть,unrel,,,P,8.4,9,одолеть,P,11.0,,7,0,0,28,1
14,2,33,36,продавать,suffix-va,,,I,50.9,9,продать,P,68.3,,7,0,0,122,1
17,2,33,17,продавать,suffix-va,,,I,50.9,9,продать,P,68.3,,7,0,0,12,1
19,2,33,6,продавать,suffix-va,,,I,50.9,9,продать,P,68.3,,7,0,0,215,1
21,2,33,3,продавать,suffix-va,,,I,50.9,9,продать,P,68.3,,7,0,0,318,1
24,2,33,28,продавать,suffix-va,,,I,50.9,9,продать,P,68.3,,7,0,0,40,1
27,2,33,94,продавать,suffix-va,,,I,50.9,9,продать,P,68.3,,7,0,0,437,1
30,2,33,50,продавать,suffix-va,,,I,50.9,9,продать,P,68.3,,7,0,0,1267,1
40,2,33,49,продавать,suffix-va,,,I,50.9,9,продать,P,68.3,,7,0,0,28,1
2,3,21,90,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,40,1
4,3,21,66,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,421,1
6,3,21,31,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,262,1
8,3,21,29,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,228,1
10,3,21,24,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,61,1
12,3,21,103,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,108,1
15,3,21,45,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,25,1
18,3,21,55,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,50,1
20,3,21,83,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,115,1
28,3,21,90,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,179,1
31,3,21,84,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,253,1
34,3,21,77,прыгнуть,suffix-nu,,,P,18.1,8,прыгать,I,38.5,,7,0,0,167,1
2,3,22,94,прыснуть,suffix-nu,,,P,2.3,8,прыскать,I,1.2,,8,0,0,377,1
6,3,22,46,прыснуть,suffix-nu,,,P,2.3,8,прыскать,I,1.2,,8,0,0,70,1
8,3,22,62,прыснуть,suffix-nu,,,P,2.3,8,прыскать,I,1.2,,8,0,0,436,1
10,3,22,85,прыснуть,suffix-nu,,,P,2.3,8,прыскать,I,1.2,,8,0,0,428,1
12,3,22,60,прыснуть,suffix-nu,,,P,2.3,8,прыскать,I,1.2,,8,0,0,552,1
15,3,22,82,прыснуть,suffix-nu,,,P,2.3,8,прыскать,I,1.2,,8,0,0,69,1
20,3,22,41,прыснуть,suffix-nu,,,P,2.3,8,прыскать,I,1.2,,8,0,0,288,1
28,3,22,33,прыснуть,suffix-nu,,,P,2.3,8,прыскать,I,1.2,,8,0,0,546,1
31,3,22,30,прыснуть,suffix-nu,,,P,2.3,8,прыскать,I,1.2,,8,0,0,192,1
